"id","fhudcode","lat","lng"
"27894","DOH000000000017804","16.9524994","121.3393021"
"27895","DOH000000000017822","16.9270592","121.5717468"
"27896","DOH000000000017823","16.9449291","121.4796524"
"27897","DOH000000000017824","16.9480991","121.5661774"
"27898","DOH000000000017825","16.8706207","121.5204086"
"27899","DOH000000000017826","17.0250397","121.4785004"
"27900","DOH000000000017827","16.9273891","121.4705811"
"27901","DOH000000000017828","16.9638100","121.5081635"
"27902","DOH000000000017829","16.9912300","121.5455780"
"27903","DOH000000000017830","16.8443298","121.5022430"
"27904","DOH000000000017831","16.8692703","121.4618073"
"27905","DOH000000000017832","17.0071697","121.4925003"
"27906","DOH000000000017833","16.9892197","121.4839172"
"27907","DOH000000000017834","16.9424896","121.5607300"
"27908","DOH000000000017835","16.9642200","121.5646667"
"27909","DOH000000000017836","16.9202309","121.5504303"
"27910","DOH000000000017837","16.8418999","121.4810486"
"27911","DOH000000000017838","17.0646400","121.4704819"
"27912","DOH000000000017839","16.9236393","121.4854431"
"27913","DOH000000000017840","16.7342300","121.0507813"
"27914","DOH000000000017841","16.6106796","121.0503311"
"27915","DOH000000000017842","16.6337299","121.0339279"
"27916","DOH000000000017843","16.7366600","121.0924911"
"27917","DOH000000000017844","16.6912098","121.0766602"
"27918","DOH000000000017845","16.7352695","121.0440521"
"27919","DOH000000000017846","16.6442909","121.0857162"
"27920","DOH000000000017847","16.7163601","121.1067276"
"27921","DOH000000000017848","16.6701393","121.0308914"
"27922","DOH000000000017849","16.7406998","121.0696411"
"27923","DOH000000000017850","16.7000008","121.0364609"
"27924","DOH000000000017861","11.0773802","122.8221588"
"27925","DOH000000000017862","11.0856199","122.8531265"
"27926","DOH000000000017863","11.1780195","123.0165710"
"27927","DOH000000000017864","11.1810198","123.0168686"
"27928","DOH000000000017865","11.1840200","123.0171738"
"27929","DOH000000000017866","11.1201000","123.0101318"
"27930","DOH000000000017868","11.2084703","123.0217285"
"27931","DOH000000000017869","11.2165499","123.0033264"
"27932","DOH000000000017870","11.0370197","122.9349213"
"27933","DOH000000000017872","11.1756201","123.0541687"
"27934","DOH000000000017874","11.0742302","122.9798279"
"27935","DOH000000000017876","11.1857996","123.0353470"
"27936","DOH000000000017877","11.1018200","123.1178207"
"27937","DOH000000000017879","11.5694799","123.1368332"
"27938","DOH000000000017882","11.5313501","123.0959320"
"27939","DOH000000000017886","11.4959002","123.0858688"
"27940","DOH000000000017896","13.8036499","123.8098984"
"27941","DOH000000000017897","13.8246002","123.7611771"
"27942","DOH000000000017898","6.0233598","124.5645599"
"27943","DOH000000000017899","5.9913402","124.6466064"
"27944","DOH000000000017901","6.0480700","124.5524292"
"27945","DOH000000000017902","5.9667401","124.6787033"
"27946","DOH000000000017904","11.5374804","123.1145782"
"27947","DOH000000000017907","11.5894699","123.3421631"
"27948","DOH000000000017908","11.5187597","123.1809616"
"27949","DOH000000000017909","11.4648304","123.2166824"
"27950","DOH000000000017910","11.4483604","123.2706528"
"27951","DOH000000000017911","5.9369402","124.9975815"
"27952","DOH000000000017914","5.8806500","124.9923782"
"27953","DOH000000000017915","11.2235298","122.5694504"
"27954","DOH000000000017916","5.8593302","125.0184326"
"27955","DOH000000000017917","5.8744998","124.9285202"
"27956","DOH000000000017918","5.8692198","124.9761887"
"27957","DOH000000000017919","5.8889098","124.9599762"
"27958","DOH000000000017920","5.9130802","125.0508499"
"27959","DOH000000000017921","5.8881998","124.8810577"
"27960","DOH000000000017922","5.9456701","124.8594131"
"27961","DOH000000000017923","11.1721697","122.5688477"
"27962","DOH000000000017924","5.8750601","124.9101334"
"27963","DOH000000000017925","5.8566399","125.0373077"
"27964","DOH000000000017926","5.9424701","124.9052124"
"27965","DOH000000000017927","5.9163799","124.8693771"
"27966","DOH000000000017928","5.8627901","125.0052872"
"27967","DOH000000000017929","11.1886997","122.5700989"
"27968","DOH000000000017930","5.8792701","125.0345001"
"27969","DOH000000000017931","11.1643295","122.5832520"
"27970","DOH000000000017932","11.1856298","122.5431976"
"27971","DOH000000000017933","5.9229898","125.0808029"
"27972","DOH000000000017934","11.1219997","122.5471725"
"27973","DOH000000000017936","6.1579399","124.4991684"
"27974","DOH000000000017937","6.0858202","124.4841232"
"27975","DOH000000000017938","6.0867200","124.4531097"
"27976","DOH000000000017939","6.0300899","124.5255203"
"27977","DOH000000000017940","11.1521301","122.4891510"
"27978","DOH000000000017941","6.0757999","124.5140610"
"27979","DOH000000000017942","11.1201200","122.5717697"
"27980","DOH000000000017943","6.0579600","124.4746780"
"27981","DOH000000000017944","11.1494398","122.4566574"
"27982","DOH000000000017947","6.0626502","124.4910889"
"27983","DOH000000000017948","6.0930099","124.4265976"
"27984","DOH000000000017949","11.1640196","122.5401535"
"27985","DOH000000000017950","13.8613300","123.7707672"
"27986","DOH000000000017951","13.9079504","123.8344498"
"27987","DOH000000000017953","13.3231297","123.2316513"
"27988","DOH000000000017954","13.3576698","123.2605133"
"27989","DOH000000000017955","13.3741903","123.2746506"
"27990","DOH000000000017956","13.6702604","123.0324020"
"27991","DOH000000000017957","13.7138004","123.0561371"
"27992","DOH000000000017958","13.6862898","123.0746689"
"27993","DOH000000000017959","13.7041597","123.0901794"
"27994","DOH000000000017960","13.6441498","123.0603333"
"27995","DOH000000000017961","13.7196398","123.0002518"
"27996","DOH000000000017962","13.6411600","123.0719223"
"27997","DOH000000000017963","13.6837797","123.0622177"
"27998","DOH000000000017964","13.6688204","123.0752411"
"27999","DOH000000000017965","13.6638098","123.0612411"
"28000","DOH000000000017966","13.7449198","122.9991226"
"28001","DOH000000000017967","13.7171001","123.0435333"
"28002","DOH000000000017968","13.7306900","123.0459824"
"28003","DOH000000000017969","13.7059402","123.0127792"
"28004","DOH000000000017970","13.7012997","123.0307236"
"28005","DOH000000000017971","13.7090998","123.0400925"
"28006","DOH000000000017972","13.6804399","123.0529099"
"28007","DOH000000000017973","13.6862803","123.0541306"
"28008","DOH000000000017974","13.6925201","123.0425797"
"28009","DOH000000000017975","13.6707802","123.0085373"
"28010","DOH000000000017976","13.6527700","123.0257874"
"28011","DOH000000000017977","13.5998697","123.0178680"
"28012","DOH000000000017978","13.7331600","122.9727325"
"28013","DOH000000000017979","13.7189903","122.9776917"
"28014","DOH000000000017980","13.6868801","122.9989090"
"28015","DOH000000000017982","13.1994104","124.1169891"
"28016","DOH000000000017984","13.2226696","124.1714783"
"28017","DOH000000000017985","13.1906204","124.2130890"
"28018","DOH000000000017987","13.2923899","123.7911606"
"28019","DOH000000000017990","13.2711000","123.8157501"
"28020","DOH000000000017993","13.2385197","123.8090363"
"28021","DOH000000000017994","13.2301998","123.7682877"
"28022","DOH000000000017996","13.2953501","123.4213104"
"28023","DOH000000000017997","13.1963501","123.3778229"
"28024","DOH000000000017998","13.2185802","123.3654099"
"28025","DOH000000000018000","13.2412596","123.3627930"
"28026","DOH000000000018002","13.0852804","123.4136581"
"28027","DOH000000000018003","13.0210104","123.4858704"
"28028","DOH000000000018005","13.0005302","123.4743195"
"28029","DOH000000000018006","13.0978298","123.5053024"
"28030","DOH000000000018007","13.0549498","123.4307480"
"28031","DOH000000000018010","13.2608700","123.5360107"
"28032","DOH000000000018011","13.2342997","123.5205917"
"28033","DOH000000000018012","13.3705502","123.7138367"
"28034","DOH000000000018013","13.3633299","123.7234573"
"28035","DOH000000000018015","10.9731798","122.4147110"
"28036","DOH000000000018016","10.8928499","122.4350510"
"28037","DOH000000000018017","10.8928499","122.4350510"
"28038","DOH000000000018018","10.8912001","122.4453735"
"28039","DOH000000000018022","16.8864403","121.0578766"
"28040","DOH000000000018023","16.9062500","121.1433563"
"28041","DOH000000000018024","16.8807201","121.0509720"
"28042","DOH000000000018025","16.8899002","121.1522903"
"28043","DOH000000000018026","16.9139996","121.1144028"
"28044","DOH000000000018027","16.9316692","121.1343307"
"28045","DOH000000000018028","16.9146595","121.0621567"
"28046","DOH000000000018029","16.8263702","121.1211166"
"28047","DOH000000000018030","16.9503708","121.1256409"
"28048","DOH000000000018031","16.9058094","121.1633835"
"28049","DOH000000000018032","16.9162407","121.0473328"
"28050","DOH000000000018034","16.9116192","121.1044388"
"28051","DOH000000000018035","17.0001106","121.0999298"
"28052","DOH000000000018036","16.8990803","121.0306168"
"28053","DOH000000000018037","16.9053898","121.0760117"
"28054","DOH000000000018039","16.9236908","121.0459213"
"28055","DOH000000000018040","16.9080696","121.0643921"
"28056","DOH000000000018041","16.9777393","121.0593491"
"28057","DOH000000000018042","16.8329296","121.1077271"
"28058","DOH000000000018043","16.8318806","121.0797501"
"28059","DOH000000000018044","16.8663597","121.0922089"
"28060","DOH000000000018045","16.8547802","121.1111526"
"28061","DOH000000000018046","16.8697205","121.0650711"
"28062","DOH000000000018047","16.8365192","121.0922394"
"28063","DOH000000000018048","16.8841591","121.1158524"
"28064","DOH000000000018049","16.8456192","121.1253433"
"28065","DOH000000000018051","16.8433990","121.0752411"
"28066","DOH000000000018052","16.8080196","121.0031128"
"28067","DOH000000000018053","16.8789902","121.0033264"
"28068","DOH000000000018054","16.8363094","121.0268784"
"28069","DOH000000000018055","16.9058399","121.0214233"
"28070","DOH000000000018056","16.8881607","121.0118637"
"28071","DOH000000000018057","16.8406200","121.0059967"
"28072","DOH000000000018058","16.9252396","121.0291138"
"28073","DOH000000000018059","16.7983494","121.0364380"
"28074","DOH000000000018060","16.9016304","121.0136490"
"28075","DOH000000000018061","16.7782803","121.1068878"
"28076","DOH000000000018062","16.8252392","121.0591125"
"28077","DOH000000000018063","16.7476692","121.1456299"
"28078","DOH000000000018064","16.7490597","121.0901566"
"28079","DOH000000000018065","16.7824898","121.0846863"
"28080","DOH000000000018066","16.8357601","121.0666580"
"28081","DOH000000000018067","16.8096809","121.0965195"
"28082","DOH000000000018068","16.7791595","121.0662994"
"28083","DOH000000000018069","16.7760696","121.0866318"
"28084","DOH000000000018070","16.7645397","121.1423035"
"28085","DOH000000000018071","16.7778797","121.0903778"
"28086","DOH000000000018072","16.7760696","121.0866318"
"28087","DOH000000000018073","16.8267307","121.2104416"
"28088","DOH000000000018074","16.7603607","121.1907578"
"28089","DOH000000000018075","16.8118095","121.1409225"
"28090","DOH000000000018076","16.7789001","121.2095413"
"28091","DOH000000000018077","16.7736092","121.1561813"
"28092","DOH000000000018078","16.7243404","121.3168869"
"28093","DOH000000000018079","16.8298702","121.1913071"
"28094","DOH000000000018080","16.7843704","121.1662827"
"28095","DOH000000000018081","16.8357391","121.1657562"
"28096","DOH000000000018082","16.7559605","121.2342300"
"28097","DOH000000000018083","16.7897091","121.1884232"
"28098","DOH000000000018084","9.4338703","118.5496063"
"28099","DOH000000000018085","16.7934895","121.1767197"
"28100","DOH000000000018086","16.7934303","121.1291580"
"28101","DOH000000000018087","9.3778200","118.5044632"
"28102","DOH000000000018088","16.7268791","121.2453690"
"28103","DOH000000000018089","9.5043497","118.5897980"
"28104","DOH000000000018090","16.8176498","121.1062698"
"28105","DOH000000000018091","9.5920696","118.3353424"
"28106","DOH000000000018093","10.6411896","120.2500305"
"28107","DOH000000000018094","10.5119801","119.9349670"
"28108","DOH000000000018095","10.5250597","119.9626083"
"28109","DOH000000000018096","10.8943501","122.4189301"
"28110","DOH000000000018097","10.9416504","122.4642715"
"28111","DOH000000000018098","16.6426296","121.1590729"
"28112","DOH000000000018099","16.7336807","121.1697388"
"28113","DOH000000000018100","16.7269993","121.2417679"
"28114","DOH000000000018101","16.6874599","121.1454468"
"28115","DOH000000000018102","16.6546803","121.1757126"
"28116","DOH000000000018103","16.6689491","121.1745224"
"28117","DOH000000000018104","16.6627007","121.1602936"
"28118","DOH000000000018105","16.7089806","121.1757126"
"28119","DOH000000000018106","16.6832809","121.2574081"
"28120","DOH000000000018107","16.6479092","121.1686020"
"28121","DOH000000000018108","16.6773491","121.2394485"
"28122","DOH000000000018109","16.6572094","121.2435684"
"28123","DOH000000000018110","16.6883507","121.2311325"
"28124","DOH000000000018111","16.6826191","121.1497192"
"28125","DOH000000000018112","16.9218006","121.1763763"
"28126","DOH000000000018113","10.5726995","119.9913788"
"28127","DOH000000000018115","10.5979004","119.9618912"
"28128","DOH000000000018116","16.9576302","121.2472687"
"28129","DOH000000000018117","10.5659704","119.9331970"
"28130","DOH000000000018118","10.5766697","119.9104309"
"28131","DOH000000000018119","10.5999899","119.8945923"
"28132","DOH000000000018120","10.5909901","119.8679199"
"28133","DOH000000000018121","10.5844898","119.8471909"
"28134","DOH000000000018122","16.9589291","121.2209167"
"28135","DOH000000000018123","10.6261301","119.8351898"
"28136","DOH000000000018124","10.5523701","119.8511734"
"28137","DOH000000000018126","16.9739895","121.2371063"
"28138","DOH000000000018127","7.9808302","116.9725571"
"28139","DOH000000000018128","16.9960995","121.2266693"
"28140","DOH000000000018130","16.9678802","121.2604065"
"28141","DOH000000000018132","8.4561901","117.3175964"
"28142","DOH000000000018133","16.9565296","121.1880798"
"28143","DOH000000000018134","8.4394798","117.2927399"
"28144","DOH000000000018135","16.9952698","121.2504578"
"28145","DOH000000000018136","8.4096403","117.2565689"
"28146","DOH000000000018137","16.9652805","121.2093201"
"28147","DOH000000000018138","8.3843899","117.2253876"
"28148","DOH000000000018139","16.9601898","121.1669693"
"28149","DOH000000000018140","16.9379692","121.1793137"
"28150","DOH000000000018141","16.9088593","121.2416687"
"28151","DOH000000000018142","16.9022198","121.1927719"
"28152","DOH000000000018143","16.9323902","121.2619781"
"28153","DOH000000000018144","16.8898907","121.2662277"
"28154","DOH000000000018145","16.9739094","121.1940613"
"28155","DOH000000000018146","16.9330406","121.2412720"
"28156","DOH000000000018147","16.9755096","121.1708069"
"28157","DOH000000000018148","16.9791298","121.1626663"
"28158","DOH000000000018149","16.9334507","121.1884537"
"28159","DOH000000000018150","16.9315796","121.2186813"
"28160","DOH000000000018151","16.8016300","121.3050232"
"28161","DOH000000000018152","16.9293404","121.2068100"
"28162","DOH000000000018153","16.9909592","121.2218933"
"28163","DOH000000000018154","16.9678898","121.1826935"
"28164","DOH000000000018161","16.6808395","120.9475174"
"28165","DOH000000000018162","16.7342396","120.9813614"
"28166","DOH000000000018163","17.8942509","120.5713882"
"28167","DOH000000000018164","16.7105408","120.9222794"
"28168","DOH000000000018165","16.6959801","120.9739075"
"28169","DOH000000000018166","17.9437294","120.7066193"
"28170","DOH000000000018167","16.6857491","120.9289474"
"28171","DOH000000000018168","16.6898098","120.8755569"
"28172","DOH000000000018169","16.7537003","120.9029312"
"28173","DOH000000000018170","16.7626095","120.9905701"
"28174","DOH000000000018171","16.7734108","120.9364929"
"28175","DOH000000000018172","16.5925694","120.9661407"
"28176","DOH000000000018173","16.6522808","120.9575882"
"28177","DOH000000000018174","17.5182705","121.2683716"
"28178","DOH000000000018175","17.4889793","121.2259369"
"28179","DOH000000000018176","17.4758492","121.0470123"
"28180","DOH000000000018177","17.5652809","121.2250824"
"28181","DOH000000000018178","17.4867401","121.2604599"
"28182","DOH000000000018179","17.5309105","121.1990433"
"28183","DOH000000000018180","17.6277695","121.1458893"
"28184","DOH000000000018181","17.4612694","121.2443314"
"28185","DOH000000000018182","17.5171509","121.1467972"
"28186","DOH000000000018183","17.5215607","121.2409897"
"28187","DOH000000000018184","17.4958191","121.2010803"
"28188","DOH000000000018185","17.4982300","121.1050491"
"28189","DOH000000000018186","17.6043396","121.2251587"
"28190","DOH000000000018189","17.3220901","121.1959686"
"28191","DOH000000000018190","17.3487797","121.1882935"
"28192","DOH000000000018191","17.3580704","121.2203903"
"28193","DOH000000000018192","17.3694000","121.1574326"
"28194","DOH000000000018195","17.2947598","121.0189438"
"28195","DOH000000000018196","17.3988609","121.2015686"
"28196","DOH000000000018197","17.4041195","121.1123962"
"28197","DOH000000000018198","17.4217205","121.2131424"
"28198","DOH000000000018199","17.3851395","121.1958237"
"28199","DOH000000000018200","17.3817501","121.0457611"
"28200","DOH000000000018201","17.3847504","121.1754990"
"28201","DOH000000000018202","17.3954906","121.1678925"
"28202","DOH000000000018203","17.4227200","121.1298904"
"28203","DOH000000000018205","17.4003201","121.1781311"
"28204","DOH000000000018206","17.4165096","121.1742401"
"28205","DOH000000000018207","17.4073391","121.1610718"
"28206","DOH000000000018209","17.4212494","121.1529694"
"28207","DOH000000000018210","17.6258392","121.2711792"
"28208","DOH000000000018211","17.5657196","121.3590775"
"28209","DOH000000000018212","17.6117496","121.3443909"
"28210","DOH000000000018213","17.5819397","121.3670273"
"28211","DOH000000000018214","17.5711193","121.3059387"
"28212","DOH000000000018215","8.3458099","117.1985092"
"28213","DOH000000000018216","17.5979595","121.3346634"
"28214","DOH000000000018218","17.5295601","121.3609772"
"28215","DOH000000000018220","17.5895805","121.3248062"
"28216","DOH000000000018221","8.6877899","117.6527405"
"28217","DOH000000000018222","17.5737896","121.4327164"
"28218","DOH000000000018223","8.6887903","117.5878830"
"28219","DOH000000000018224","17.6490707","121.4008179"
"28220","DOH000000000018225","8.6756601","117.5576096"
"28221","DOH000000000018226","17.5335197","121.3817062"
"28222","DOH000000000018227","8.6712399","117.5384369"
"28223","DOH000000000018228","17.5476093","121.4376984"
"28224","DOH000000000018229","8.6599598","117.5224304"
"28225","DOH000000000018230","8.6526203","117.4536209"
"28226","DOH000000000018231","8.6287098","117.4504700"
"28227","DOH000000000018232","8.5994596","117.5059509"
"28228","DOH000000000018233","8.5712795","117.5293808"
"28229","DOH000000000018234","17.4861908","121.3026276"
"28230","DOH000000000018235","8.5482101","117.5012589"
"28231","DOH000000000018236","17.5322094","121.3159409"
"28232","DOH000000000018237","17.5930500","121.4989090"
"28233","DOH000000000018238","17.6476994","121.3864288"
"28234","DOH000000000018239","8.5652103","117.4564209"
"28235","DOH000000000018240","17.5611401","121.4337311"
"28236","DOH000000000018241","17.5681305","121.3802490"
"28237","DOH000000000018242","8.5291796","117.4348679"
"28238","DOH000000000018243","17.6127892","121.4028320"
"28239","DOH000000000018245","17.5686092","121.4596024"
"28240","DOH000000000018246","8.5271101","117.3591919"
"28241","DOH000000000018247","17.5970402","121.3915329"
"28242","DOH000000000018248","17.6353207","121.4680481"
"28243","DOH000000000018249","8.7752399","117.7769394"
"28244","DOH000000000018250","17.6333103","121.3570175"
"28245","DOH000000000018251","8.8373604","117.8451233"
"28246","DOH000000000018252","8.8352404","117.8791733"
"28247","DOH000000000018253","8.9123001","117.9667587"
"28248","DOH000000000018254","8.8421297","117.7990189"
"28249","DOH000000000018255","8.8495798","117.8956299"
"28250","DOH000000000018256","8.8928003","117.9429092"
"28251","DOH000000000018257","8.8482904","117.8048477"
"28252","DOH000000000018258","8.6918097","117.6974792"
"28253","DOH000000000018259","8.8591003","117.9103775"
"28254","DOH000000000018260","8.7621202","117.7913132"
"28255","DOH000000000018261","8.7946501","117.8338394"
"28256","DOH000000000018262","10.9408503","122.4149780"
"28257","DOH000000000018265","11.1751404","122.4851074"
"28258","DOH000000000018267","11.1413298","122.5587234"
"28259","DOH000000000018269","11.1856699","122.4237823"
"28260","DOH000000000018271","11.1403503","122.4687271"
"28261","DOH000000000018272","11.1451902","122.4513779"
"28262","DOH000000000018274","11.1903696","122.5230026"
"28263","DOH000000000018276","11.1163702","122.5273666"
"28264","DOH000000000018280","10.8803301","122.4809799"
"28265","DOH000000000018282","10.8453999","122.4880676"
"28266","DOH000000000018284","18.0436401","120.5270691"
"28267","DOH000000000018285","10.8846502","122.4616165"
"28268","DOH000000000018288","10.9216003","122.4883194"
"28269","DOH000000000018289","10.8505697","122.4621735"
"28270","DOH000000000018290","10.9036503","122.5360184"
"28271","DOH000000000018291","10.8710804","122.4635773"
"28272","DOH000000000018292","10.8548698","122.5090485"
"28273","DOH000000000018295","18.3234501","120.6817474"
"28274","DOH000000000018296","18.3052101","120.6707535"
"28275","DOH000000000018301","10.7535496","122.5225677"
"28276","DOH000000000018305","10.7676296","122.5485001"
"28277","DOH000000000018307","10.7997999","122.5477371"
"28278","DOH000000000018315","10.9597301","122.4016190"
"28279","DOH000000000018316","10.7733498","122.5213470"
"28280","DOH000000000018319","10.8199797","122.5776520"
"28281","DOH000000000018320","10.8631296","122.5402679"
"28282","DOH000000000018324","10.8138504","122.5241928"
"28283","DOH000000000018326","10.7808800","122.5041199"
"28284","DOH000000000018327","10.8385296","122.5575333"
"28285","DOH000000000018328","10.8415499","122.5214462"
"28286","DOH000000000018330","10.8100996","122.5314178"
"28287","DOH000000000018334","10.8308802","122.5844803"
"28288","DOH000000000018337","10.8006802","122.5172272"
"28289","DOH000000000018338","11.0552101","122.4679184"
"28290","DOH000000000018344","10.9883003","122.5397186"
"28291","DOH000000000018347","11.0160303","122.5130310"
"28292","DOH000000000018348","18.1170406","120.7716827"
"28293","DOH000000000018349","10.9885302","122.5116806"
"28294","DOH000000000018350","10.8873501","122.4045792"
"28295","DOH000000000018353","11.0022497","122.4877701"
"28296","DOH000000000018354","10.9520197","122.5520706"
"28297","DOH000000000018357","10.9729996","122.5321808"
"28298","DOH000000000018359","10.9431200","122.3773727"
"28299","DOH000000000018360","10.9969797","122.5797501"
"28300","DOH000000000018363","10.9219503","122.4594193"
"28301","DOH000000000018366","10.9491901","122.5045929"
"28302","DOH000000000018367","10.9491901","122.5045929"
"28303","DOH000000000018368","10.9491901","122.5045929"
"28304","DOH000000000018369","10.9056997","122.4345474"
"28305","DOH000000000018373","11.0228796","122.4246216"
"28306","DOH000000000018375","11.1591702","122.8350830"
"28307","DOH000000000018376","10.9805298","122.4370804"
"28308","DOH000000000018377","6.0954299","124.5787888"
"28309","DOH000000000018379","10.9352198","122.5349731"
"28310","DOH000000000018381","6.0405598","124.5106201"
"28311","DOH000000000018383","10.9811001","122.4817200"
"28312","DOH000000000018384","11.0726700","122.6265793"
"28313","DOH000000000018385","10.9981003","122.4729996"
"28314","DOH000000000018387","6.0524101","124.5410995"
"28315","DOH000000000018388","10.9843197","122.3849792"
"28316","DOH000000000018389","11.0639696","122.6103516"
"28317","DOH000000000018391","10.9560299","122.4642715"
"28318","DOH000000000018392","11.0519505","122.5506516"
"28319","DOH000000000018393","6.1109900","124.3785172"
"28320","DOH000000000018397","11.0503998","122.5696793"
"28321","DOH000000000018398","11.0162201","122.5958710"
"28322","DOH000000000018399","11.0254698","122.5794830"
"28323","DOH000000000018400","11.0953197","122.5503235"
"28324","DOH000000000018401","6.0664601","124.5181885"
"28325","DOH000000000018403","10.8874702","122.7055206"
"28326","DOH000000000018405","11.0712204","122.5891800"
"28327","DOH000000000018406","10.8843803","122.7166214"
"28328","DOH000000000018408","11.0604000","122.6208191"
"28329","DOH000000000018409","10.9235296","122.7165527"
"28330","DOH000000000018410","10.9271803","122.6893005"
"28331","DOH000000000018411","14.0637703","120.8936996"
"28332","DOH000000000018412","6.1816902","124.4224319"
"28333","DOH000000000018414","10.9066696","122.7654724"
"28334","DOH000000000018416","6.1087399","124.4706421"
"28335","DOH000000000018417","6.0735998","124.5673294"
"28336","DOH000000000018418","11.0895500","122.6903000"
"28337","DOH000000000018419","11.0764503","122.6978989"
"28338","DOH000000000018420","11.1047697","122.6835175"
"28339","DOH000000000018422","11.1524000","122.7730713"
"28340","DOH000000000018424","11.1038198","122.6459274"
"28341","DOH000000000018426","11.1068201","122.6489334"
"28342","DOH000000000018427","11.1099701","122.6406479"
"28343","DOH000000000018428","11.1048698","122.6565781"
"28344","DOH000000000018430","10.7770700","122.6041489"
"28345","DOH000000000018431","11.0989704","122.6374664"
"28346","DOH000000000018432","11.0941696","122.6212234"
"28347","DOH000000000018433","10.7866497","122.6281967"
"28348","DOH000000000018434","10.8018503","122.5706024"
"28349","DOH000000000018435","11.1053305","122.6159821"
"28350","DOH000000000018436","10.8116302","122.6009674"
"28351","DOH000000000018439","11.1001701","122.5905228"
"28352","DOH000000000018440","11.1267300","122.6502838"
"28353","DOH000000000018441","10.8546305","122.6099167"
"28354","DOH000000000018442","11.1379499","122.6480179"
"28355","DOH000000000018443","10.8090801","122.6342010"
"28356","DOH000000000018444","11.2017002","122.6702194"
"28357","DOH000000000018446","6.0939102","124.5241165"
"28358","DOH000000000018449","11.1573496","122.5960693"
"28359","DOH000000000018450","10.8699503","122.5892029"
"28360","DOH000000000018452","10.8885498","122.5907516"
"28361","DOH000000000018453","6.0472999","125.3779831"
"28362","DOH000000000018454","10.8603802","122.5742493"
"28363","DOH000000000018455","10.8849497","122.5536270"
"28364","DOH000000000018456","6.0880399","125.4024200"
"28365","DOH000000000018457","6.0106401","125.4146423"
"28366","DOH000000000018458","10.8357000","122.5978699"
"28367","DOH000000000018459","6.0094800","125.3104706"
"28368","DOH000000000018460","6.0188899","125.2977829"
"28369","DOH000000000018461","6.0384102","125.2951965"
"28370","DOH000000000018462","6.0403199","125.3151321"
"28371","DOH000000000018463","5.9667401","125.4073105"
"28372","DOH000000000018464","5.9088101","125.2662506"
"28373","DOH000000000018465","5.9148598","125.2689133"
"28374","DOH000000000018466","6.0025001","125.2953415"
"28375","DOH000000000018467","10.8813200","122.5682526"
"28376","DOH000000000018469","6.0499902","125.4417267"
"28377","DOH000000000018470","10.8707705","122.7177734"
"28378","DOH000000000018471","10.8707705","122.7177734"
"28379","DOH000000000018472","13.3459997","122.5391769"
"28380","DOH000000000018473","10.8004198","122.7335815"
"28381","DOH000000000018474","13.3079796","122.6031723"
"28382","DOH000000000018475","10.8428297","122.6574783"
"28383","DOH000000000018476","13.1783199","122.6261292"
"28384","DOH000000000018477","10.8689299","122.7409668"
"28385","DOH000000000018478","13.2019701","122.6458817"
"28386","DOH000000000018480","10.8191204","122.6591263"
"28387","DOH000000000018481","10.8468800","122.7147980"
"28388","DOH000000000018482","10.8060703","122.6984482"
"28389","DOH000000000018483","10.8327799","122.6881180"
"28390","DOH000000000018484","10.8078003","122.7207336"
"28391","DOH000000000018486","10.8528500","122.7261200"
"28392","DOH000000000018489","10.8585997","122.6505508"
"28393","DOH000000000018490","10.8884897","122.6493835"
"28394","DOH000000000018491","6.3408699","125.1206512"
"28395","DOH000000000018492","10.9844503","122.5956497"
"28396","DOH000000000018493","10.9526701","122.6449509"
"28397","DOH000000000018494","10.9422703","122.6020279"
"28398","DOH000000000018495","6.2889299","125.2877502"
"28399","DOH000000000018496","10.8974705","122.6147308"
"28400","DOH000000000018498","10.8884697","122.6274796"
"28401","DOH000000000018499","6.3250399","125.1934891"
"28402","DOH000000000018501","10.9834299","122.6172791"
"28403","DOH000000000018502","6.2885199","125.2511215"
"28404","DOH000000000018504","10.9304800","122.6552277"
"28405","DOH000000000018505","13.3458996","122.5198212"
"28406","DOH000000000018506","6.4741902","125.3204498"
"28407","DOH000000000018507","10.9160995","122.6728516"
"28408","DOH000000000018510","10.9744396","122.5926285"
"28409","DOH000000000018511","11.1809702","122.5908508"
"28410","DOH000000000018512","10.9440804","122.6111679"
"28411","DOH000000000018513","6.4084301","125.1508408"
"28412","DOH000000000018514","11.1950703","122.5950775"
"28413","DOH000000000018515","10.9175797","122.6315689"
"28414","DOH000000000018516","11.1209297","122.5989227"
"28415","DOH000000000018517","11.1218204","122.5937500"
"28416","DOH000000000018519","6.3888602","125.1166382"
"28417","DOH000000000018520","6.3517399","125.0998993"
"28418","DOH000000000018522","11.1895704","122.6432037"
"28419","DOH000000000018525","6.3236899","125.1570587"
"28420","DOH000000000018527","6.4980898","125.3530426"
"28421","DOH000000000018528","11.1396198","122.6299820"
"28422","DOH000000000018530","11.1497698","122.6168976"
"28423","DOH000000000018532","11.1194696","122.6233521"
"28424","DOH000000000018533","11.1493797","122.6989136"
"28425","DOH000000000018534","10.7107496","122.5409698"
"28426","DOH000000000018535","11.1245203","122.6853714"
"28427","DOH000000000018536","10.7185001","122.5548782"
"28428","DOH000000000018537","11.1722698","122.7014465"
"28429","DOH000000000018539","10.7112703","122.5543518"
"28430","DOH000000000018540","6.3119302","125.3123322"
